age,account_balance,income,loan,credit_card_usage,tenure_years,has_mobile_app,engaged
45,69300,52513,no,0.4907226167287415,5,yes,0
66,61971,149645,yes,0.5851871264720621,1,yes,0
64,76671,115866,yes,0.300140460140327,8,no,1
44,99500,74965,no,0.9420676720944793,1,yes,0
37,27940,145837,no,0.17841823001367435,8,yes,0
67,67591,65818,no,0.1719769562457547,9,no,1
56,52244,23571,no,0.471078427077111,9,no,0
59,61014,104583,yes,0.3436853182308066,5,yes,1
39,39564,42272,no,0.7949075024781744,6,no,0
55,51430,147959,no,0.3036293656218011,9,no,0
29,9601,88991,yes,0.9918425305410895,5,yes,0
65,79235,68053,yes,0.984810947535121,7,no,0
20,22223,122555,no,0.5825475180945403,1,yes,0
32,47761,142559,yes,0.6949005940207715,6,yes,1
55,54833,143121,no,0.9132309842715827,4,yes,0
21,6496,26464,yes,0.2092811311134481,3,yes,0
52,88977,134220,yes,0.11031093460704766,5,no,0
48,48571,95334,no,0.404359438076795,6,no,0
63,90485,147645,no,0.658172392146117,7,yes,0
60,93297,126706,yes,0.9489525697444084,3,no,0
39,68377,124602,yes,0.1715262149800721,5,no,0
57,18133,82353,yes,0.2693045910592531,2,yes,0
50,33006,140764,no,0.24135461636510935,4,no,0
31,22479,36630,yes,0.3750413953795241,4,no,0
19,87605,140799,no,0.17777866907059736,4,no,1
40,43705,70617,no,0.4430403520199836,5,no,1
22,89653,69777,no,0.17399163051318708,5,no,0
32,51187,140975,yes,0.7270243637474778,2,no,0
69,81428,141466,yes,0.37050150722551356,6,yes,0
21,56814,48652,yes,0.523867218632393,9,yes,1
45,85880,67016,yes,0.37594088080706334,8,yes,1
69,32260,75041,yes,0.19861523280008678,7,no,0
53,5652,95354,no,0.9231057370527672,9,no,0
44,94406,115048,no,0.15901596685833724,3,no,0
50,88917,136765,yes,0.3137793646339272,3,no,0
62,57582,92942,yes,0.7430164854753369,7,yes,0
68,8870,90271,yes,0.7576167594988649,9,no,0
64,43571,79005,no,0.6232321758573676,9,no,0
64,3782,139977,yes,0.7421695581155396,9,no,0
37,77890,75849,no,0.2098592921578399,1,no,1
29,60282,114905,no,0.9359931675030656,4,yes,0
32,24981,77117,yes,0.12204089169396118,2,yes,0
26,30432,148854,yes,0.9382480745980892,4,yes,1
50,98783,135558,no,0.34706105040083834,6,yes,0
54,26675,102371,yes,0.8408034435036303,7,yes,1
29,20479,93107,no,0.5090771896304718,6,yes,0
28,72936,114125,yes,0.2973306464162545,1,yes,0
25,60507,96330,yes,0.5609485902751172,4,no,1
53,96264,70249,no,0.8985651307670909,6,no,0
54,439,149196,no,0.5342386843572549,1,yes,0
69,58973,123587,yes,0.7809747976756297,1,yes,1
27,45656,103591,yes,0.11355527516437486,2,yes,0
39,5442,79842,no,0.9707870632727321,2,yes,0
51,18137,71230,yes,0.8864782247392822,5,yes,1
37,8140,86672,no,0.9840570974140426,8,no,0
46,38893,71534,no,0.16940589111011894,1,yes,0
62,80739,53413,yes,0.7416404442524455,6,yes,0
61,45615,68658,yes,0.36406959212751666,5,yes,0
60,65700,144694,no,0.769585581135501,4,no,1
32,35791,81685,yes,0.1635959679786359,7,no,1
45,123,34932,no,0.31873252271946273,3,yes,0
38,2833,28128,yes,0.7464307013955849,9,no,0
66,58154,43986,no,0.23998876985330064,9,yes,1
69,87863,34221,no,0.787619127837157,9,no,0
42,46820,57413,yes,0.9725734927188404,4,yes,1
38,46290,81594,no,0.5228575577744822,6,no,0
37,88779,60318,yes,0.7268968223050447,4,yes,1
58,93988,104917,no,0.7344139509052847,7,no,0
54,71150,133543,yes,0.965197011346069,5,yes,0
18,18763,144310,no,0.5213477471152274,8,no,0
40,62537,113631,no,0.6522277214448516,4,no,1
41,78639,100537,yes,0.9918754372389909,9,yes,0
58,56245,147217,no,0.838325651278107,3,no,0
61,55801,131925,no,0.6286267823978626,5,yes,0
39,40182,41281,no,0.6538904787815463,4,yes,1
58,35917,33848,yes,0.48876733958776986,8,yes,0
36,636,58222,no,0.4522923960215317,6,no,0
40,84803,86733,no,0.4435615474926631,5,yes,1
44,1117,111717,no,0.10805734681942251,3,yes,1
26,38827,63454,no,0.6004883974448625,4,no,0
65,4637,45026,yes,0.8921108297950178,2,no,1
55,90008,79693,no,0.5493563329977122,6,no,0
31,19168,35823,no,0.7175742861642977,8,yes,1
26,8737,137206,no,0.17348467838717135,9,no,0
57,23827,101921,no,0.3120932701729388,9,yes,0
28,27120,65378,no,0.7043355746078263,7,yes,0
39,19686,76427,no,0.4307876877839081,5,yes,1
69,78438,81530,yes,0.4696670092187003,4,no,0
54,61504,148914,yes,0.20461079284423594,7,yes,0
65,16902,105378,no,0.6729309355201246,6,yes,1
20,94990,115396,no,0.25339528970788183,2,yes,0
67,30908,75137,yes,0.9144878335611017,1,yes,0
40,50068,101265,yes,0.21105264955859163,2,no,0
38,71991,101271,yes,0.9062327206874866,7,no,0
42,49026,145420,yes,0.22514674493470105,6,no,1
47,64144,85493,no,0.3472155895893836,9,no,1
33,70631,84488,yes,0.17485640278371578,4,yes,1
31,84104,36478,no,0.9707865391797781,4,yes,0
51,67919,76220,no,0.17021573870724616,4,yes,0
61,61498,28591,yes,0.6282154870067099,1,yes,0
27,4943,132351,yes,0.28724533480781866,8,yes,0
27,3729,73546,yes,0.9569010317983606,9,no,0
43,2353,71530,no,0.841926359444723,7,no,0
20,98235,76461,yes,0.5407746104294389,9,no,0
44,39631,29079,yes,0.5187063723176476,4,yes,1
47,85936,110801,no,0.4778017093889474,5,no,0
54,13203,21871,yes,0.22158291592879556,4,yes,0
57,73284,100259,yes,0.1638732730997553,6,no,0
54,1735,86144,no,0.15552793913673324,6,yes,0
45,89761,45896,yes,0.9749149027490976,7,yes,1
46,36158,111077,no,0.43078500446197776,6,yes,0
47,89003,28724,yes,0.3596947471519323,6,no,0
66,29269,55482,no,0.8434680192259794,5,yes,1
69,26523,58664,yes,0.19771361860394812,3,yes,0
38,32802,51875,no,0.39744044163341263,4,no,0
21,48115,46414,yes,0.9575576848654157,5,no,0
29,26727,25307,no,0.9131235196447052,4,yes,0
24,58633,64383,no,0.43320116941383824,8,yes,0
50,54417,118621,yes,0.28089869092426156,6,yes,0
57,11462,49017,yes,0.6955940395248177,5,no,0
42,68334,99280,yes,0.8239872036791276,6,no,0
69,74666,89363,yes,0.1872977148725774,9,yes,1
46,41265,113144,no,0.8399303291137636,8,no,0
41,8072,74377,yes,0.6454451209279555,5,yes,0
52,54469,39838,yes,0.7199509517819755,1,yes,0
55,96960,31161,yes,0.7648731605524083,7,yes,0
60,86601,25367,no,0.3603161772261009,7,yes,0
65,45068,53097,yes,0.8439924403044652,8,yes,0
42,59550,129945,no,0.22891577900676982,5,yes,0
28,48795,120972,yes,0.6509488055756866,5,yes,0
65,27230,143845,no,0.5063769870757361,2,yes,0
40,9642,41050,yes,0.46026879549735256,4,no,1
63,11954,88677,no,0.6699439959137709,7,yes,0
63,97137,103695,no,0.7481047586665727,8,no,0
63,15120,79988,no,0.487786230106827,1,yes,0
43,84495,130712,no,0.7553036225841265,4,yes,1
38,2549,131877,yes,0.9419740823948384,1,yes,1
35,33778,26991,yes,0.21900318175464006,1,yes,0
62,58141,119991,yes,0.4223587101012499,7,yes,0
50,21309,124127,yes,0.5802144952598599,9,no,0
41,91895,23466,no,0.9767530383592448,5,no,0
59,67706,41579,yes,0.5404700764794199,1,no,0
38,97005,112221,no,0.369687005809365,2,yes,1
59,73910,140815,yes,0.721470503031104,4,yes,0
68,12092,29503,yes,0.9077963002301952,5,yes,0
18,77356,76855,no,0.4253063876548573,2,no,0
44,7224,44963,no,0.7658314662719823,4,no,1
56,92198,34249,no,0.9198542626303907,7,yes,1
46,29210,116335,yes,0.8456740639337725,6,no,0
63,32521,128215,no,0.6275374790137952,2,yes,0
41,9288,40651,yes,0.8297282358865068,3,no,0
61,26728,34453,no,0.5114825394623258,1,no,0
22,60721,129781,no,0.4851348274334233,8,no,1
44,68541,30983,yes,0.7329253379252398,2,no,1
49,21768,149924,no,0.3842228882476614,5,no,0
43,31175,115116,yes,0.12238256583416018,7,yes,1
23,16680,111872,yes,0.10725633393761663,8,yes,0
64,64106,72821,yes,0.9345542132502318,9,no,0
23,3536,95072,yes,0.5297144019365468,1,yes,0
24,13544,96417,yes,0.3541836381312736,1,no,1
37,9125,50948,no,0.697084501644073,1,no,0
69,42423,118991,no,0.1615194900290502,9,no,1
44,64364,28548,yes,0.9380953267066686,7,no,0
38,95327,69718,yes,0.5761517924295667,5,no,0
26,68488,147442,yes,0.6284089110649282,5,no,0
22,82295,20293,yes,0.4020116814643202,1,yes,0
62,22314,126426,no,0.35750131868549084,3,no,0
59,38535,138745,yes,0.6947648438423086,4,yes,0
30,25115,131303,yes,0.7815443568808585,4,no,0
41,48440,55528,no,0.15538386595285586,1,yes,0
68,71364,61488,yes,0.863296909743284,3,no,1
57,663,55416,yes,0.24698714842935543,6,yes,0
37,63525,69992,no,0.3137745640466179,6,no,1
41,37170,146815,no,0.20545597032914464,3,yes,1
30,82261,79944,yes,0.5482089615962291,9,no,0
57,46532,40382,yes,0.2161721741154824,1,yes,0
31,87783,23061,yes,0.9564092549604922,4,yes,1
61,33818,140306,yes,0.1704724668293755,6,no,0
54,30254,75828,yes,0.819889306609964,3,yes,0
34,58218,37682,no,0.19917083119917978,6,yes,1
32,78133,115144,no,0.364172685142207,7,no,0
51,81933,109404,no,0.9763623157977754,5,yes,0
36,22110,51349,yes,0.648174938296187,5,no,0
62,15982,121848,yes,0.2176729721105037,2,yes,1
49,77229,129974,yes,0.2752840939629385,4,yes,1
37,54516,124398,yes,0.227890273892493,7,yes,0
51,52896,69038,no,0.18438090385368522,7,yes,0
29,32030,141115,yes,0.5901851751148279,6,no,0
44,56469,116256,no,0.17196262362959308,6,yes,1
67,32289,149292,no,0.19787762744703466,1,yes,0
46,52290,133874,yes,0.19893961768790722,6,no,0
30,77666,138758,no,0.6219452000314136,4,yes,0
59,72418,144473,yes,0.34110894756932253,7,no,0
26,36180,112504,yes,0.1798988765365283,4,yes,1
48,62802,124748,yes,0.8183867915624436,3,no,0
65,30601,75026,no,0.9637204886632873,2,yes,0
54,5212,147472,no,0.3693174304201029,3,no,1
54,29347,31905,yes,0.9499953186291349,4,no,0
38,81190,85744,yes,0.5143699371316242,2,no,0
42,30375,101735,no,0.5094131215835848,8,yes,0
27,92687,64493,yes,0.9302446470491975,2,yes,0
48,27337,49014,yes,0.30966298696976907,8,yes,0
35,61470,36952,no,0.6704352780855942,2,no,0
32,36876,44713,no,0.9155563467513922,3,yes,1
43,89513,23067,no,0.13016347036887133,5,yes,0
43,30119,36284,no,0.7098941776416869,9,yes,1
49,91820,128455,yes,0.9671054424478917,3,yes,1
68,71901,149491,yes,0.9496174622306901,1,no,0
53,11616,119959,yes,0.9832773801267957,6,no,1
53,97166,53020,yes,0.3922216052118944,2,no,1
38,37023,34620,no,0.7419817489979036,5,yes,0
36,24213,94117,no,0.8167484056138041,4,yes,0
20,10967,60408,no,0.2249500186672374,2,yes,0
66,59858,53138,yes,0.8577654384693626,2,no,1
39,29418,30529,no,0.826820179581806,9,no,0
27,44154,69992,yes,0.43935198579074664,2,no,1
39,42322,64255,yes,0.6330303588904918,8,yes,0
48,98500,49498,yes,0.16961197141346207,1,yes,0
68,57821,141814,no,0.9260355302333712,4,yes,0
34,36615,141886,yes,0.1699557221807208,1,no,0
43,96821,47878,yes,0.6418898711739554,4,no,0
59,55976,23930,no,0.48673448646787765,5,no,0
31,91836,138501,no,0.23323944368424293,2,no,1
39,99266,96482,yes,0.4726181556596045,7,yes,0
22,20028,104457,no,0.5157079116648347,4,no,0
69,56564,117932,no,0.2190196711057938,1,no,1
37,96347,65574,no,0.22132145838518005,8,no,1
61,73077,95505,yes,0.8247141275304136,6,no,1
66,27997,62643,yes,0.5787862547685733,9,yes,0
37,11320,111047,no,0.7680336412163551,7,no,0
43,18820,74846,no,0.942480936531412,3,yes,0
38,98495,31068,no,0.4064097891566909,6,yes,0
68,33336,26358,no,0.6394401135625718,2,no,0
25,29798,133267,no,0.22751386079971064,8,yes,1
43,51434,99572,no,0.2618340395203197,9,no,0
36,29534,66698,yes,0.4347638994672639,5,yes,0
21,41044,78924,no,0.7030626348338309,4,no,0
47,61113,104713,no,0.659057472205896,8,yes,0
44,14523,45206,yes,0.7304437847668137,7,yes,0
32,33147,113468,no,0.9565135751782297,3,yes,0
39,99110,138950,no,0.4526584974784599,4,yes,0
22,98727,137283,yes,0.7024641933529769,1,yes,0
49,80874,115700,no,0.6960346359168104,3,no,1
40,35583,88863,yes,0.554731732349048,8,yes,0
30,4240,53457,yes,0.8486733536155752,4,no,0
29,12349,140420,no,0.3211867074640985,7,yes,0
55,34716,120136,no,0.23533232944115307,3,yes,0
42,50079,32544,yes,0.5852726940998206,2,yes,0
66,38361,144841,no,0.9265533572711484,7,yes,0
34,69561,137602,no,0.2978038635476927,5,yes,0
60,27780,34107,yes,0.15035509028171937,8,yes,0
39,26195,36196,yes,0.47896612201725663,4,no,0
68,19506,74739,no,0.20260924812615888,5,no,1
51,7415,71577,no,0.6461894386904199,8,yes,0
62,17909,86019,yes,0.8206405182894496,4,no,1
24,80857,36282,yes,0.43640569185077815,6,yes,1
45,77658,69710,no,0.25066399124446054,8,no,0
67,39057,149750,no,0.9328614382136355,7,no,0
32,67121,123882,no,0.4312549266454494,8,no,0
65,20440,75877,no,0.5084446890977639,1,yes,0
54,92379,100132,no,0.4253071101658178,5,no,1
57,5608,24098,no,0.638484628230809,6,no,0
65,99110,117858,no,0.19874533474420236,9,no,0
29,13384,103527,yes,0.8925388130628099,9,yes,0
64,24099,86172,yes,0.70160227510263,6,yes,0
40,84215,83033,yes,0.5924933907476589,4,yes,0
28,37235,132300,yes,0.26682293558858905,9,no,1
55,26527,107971,no,0.4245374562938101,1,no,0
55,2557,137537,yes,0.5176038830483605,4,yes,0
40,62571,64388,yes,0.3270008398873333,9,no,0
63,11692,137777,yes,0.47409020909851185,9,no,0
50,32546,72597,yes,0.6361782676057126,2,no,1
56,67316,25662,no,0.1581806730668878,1,no,1
32,61772,57205,no,0.14417520016602,7,yes,1
53,13767,97477,no,0.5389630155855027,8,no,0
37,53500,94911,yes,0.4635781686503574,4,no,0
67,1754,113279,no,0.6779922950647974,7,no,1
69,14280,32935,yes,0.7841154353879041,8,yes,0
44,9931,145537,no,0.167564399104896,3,yes,0
49,89977,137688,no,0.8914128004342743,6,yes,0
19,51549,102188,yes,0.40070571857279313,7,no,0
69,93921,127375,yes,0.8136603182748025,9,yes,1
32,50771,136616,yes,0.9000963867938784,6,no,1
23,56219,41948,no,0.6847045198181644,7,no,0
22,71883,135452,yes,0.457669599724305,8,no,0
58,35548,38973,yes,0.9037258468154522,6,no,1
67,53419,23370,no,0.9632812004871696,1,yes,0
32,44738,81073,yes,0.33644820991823965,1,yes,0
18,67508,51775,yes,0.6070366386198033,7,yes,0
42,46091,45396,yes,0.16644770730873942,1,yes,0
23,65267,90858,no,0.49072165804490264,5,no,0
41,33699,118767,no,0.7120868448346631,1,no,1
50,23722,91151,no,0.9937216956106776,4,no,0
66,70376,135552,yes,0.4542010163168845,4,yes,0
46,75257,77497,no,0.18115041249628028,9,no,1
64,9302,110632,no,0.34693950052322203,2,no,1
56,69883,141249,yes,0.5015187094781988,2,yes,0
33,60269,42252,no,0.34282314293910554,4,no,0
25,62766,92303,yes,0.4684199736319721,4,yes,0
54,11187,21362,no,0.6526411905925348,4,no,0
66,21560,113515,yes,0.9593077493718495,1,yes,1
57,76070,116592,yes,0.6514644658413598,4,yes,1
26,96420,44094,no,0.10983121173905695,8,no,0
55,53910,91629,no,0.34065772547721174,7,yes,0
19,29433,138470,no,0.26571146730956513,4,yes,0
34,72150,49821,no,0.5851647092088621,2,no,0
45,37042,107797,yes,0.29343359733461183,6,no,0
41,21309,36925,yes,0.25602580186716506,7,yes,0
31,20537,42812,no,0.2873941984768289,8,yes,1
41,36657,72986,yes,0.9432404601691129,8,no,0
28,51109,105814,no,0.80361514369623,4,no,1
18,71376,94833,no,0.67640546387905,5,yes,1
53,46965,104276,no,0.9349052928259683,7,yes,1
37,95384,101529,yes,0.12403072958424738,5,yes,0
38,37194,146367,no,0.39810478536231253,9,no,0
21,36033,118621,yes,0.2772436205856513,7,yes,1
54,40558,144540,no,0.6894458532382978,9,yes,1
47,52430,143705,no,0.976916238157822,3,no,0
47,98452,71633,no,0.5119701887462424,9,yes,0
65,9209,20688,no,0.7109456527413378,5,yes,0
23,97020,139465,no,0.3753595540535398,4,yes,1
67,17415,86855,yes,0.6560042433898832,3,no,0
20,49988,50484,no,0.1759531698525574,5,yes,0
59,5636,75593,yes,0.4425654819938619,2,yes,1
64,47744,47129,yes,0.4938104045087677,1,yes,1
20,86133,96903,no,0.49834733787306473,6,yes,1
35,79274,108314,yes,0.3603649434814401,8,no,0
45,95989,29612,yes,0.6873021092915403,1,yes,0
54,34847,139023,no,0.500725979465,8,no,0
69,44501,62773,yes,0.641253852346688,2,no,0
32,12533,75790,yes,0.839027002748993,5,yes,1
26,19972,68309,yes,0.8608598900672557,4,no,1
62,4567,107845,no,0.9359791385715631,1,no,0
51,91046,48777,yes,0.9389840555640872,6,yes,1
64,52802,74824,no,0.4815231282626731,2,no,0
54,12355,25104,yes,0.9322563520647165,6,yes,1
22,18430,115875,yes,0.15272498557957434,6,yes,0
51,47990,73047,no,0.9037369638330423,9,yes,1
31,77035,34124,yes,0.2828609365287589,8,no,0
32,61895,79939,no,0.9584746177561702,9,yes,1
56,49793,142634,no,0.37065824983144335,5,no,0
46,92040,95222,yes,0.3073880838685529,5,no,1
58,83643,110245,yes,0.8718072310504583,5,no,0
48,61247,20037,no,0.34498079629965683,5,no,0
58,63283,103361,no,0.2553210312427622,8,yes,1
63,9015,23662,no,0.3112742586074565,8,no,0
42,90585,86265,yes,0.6091989134077114,2,yes,0
43,95470,87786,yes,0.5133031447663611,1,no,0
32,3064,48110,no,0.6497049710953939,2,yes,0
48,84590,43518,yes,0.6748787290392416,6,yes,0
66,99315,43976,no,0.9475826733618278,8,no,0
33,32885,93614,yes,0.5490716018379006,5,no,1
56,9208,84820,yes,0.2720172386173969,7,yes,0
40,44436,80983,no,0.7649217674540962,7,no,0
23,46788,63959,no,0.5759048967835606,3,no,0
20,97472,33565,no,0.6753752271145369,7,no,0
44,1702,87057,yes,0.7024325032014785,5,yes,0
26,5869,103866,yes,0.8333668883610811,7,no,1
46,3008,44735,no,0.566754761672629,7,no,0
25,30675,65238,yes,0.35895364753828374,8,no,1
32,13320,117459,yes,0.2186753455409018,2,yes,0
41,66081,103046,no,0.6013243578442318,9,no,0
48,62621,101321,no,0.7839429600761898,5,no,1
31,58496,126289,yes,0.9370635042661205,6,no,0
19,64823,121184,yes,0.754711002309093,2,no,1
37,65176,97180,yes,0.9105690795751533,1,yes,0
60,7785,132240,yes,0.3426621794620123,8,no,1
39,36215,73668,no,0.7968803373227769,1,no,0
61,26004,144046,no,0.3053888375100233,9,no,0
27,1174,62901,no,0.4680881316596698,1,yes,1
25,82040,58710,yes,0.5818200325404392,9,no,1
27,69087,75244,yes,0.29688587003295785,9,no,0
29,58759,75074,yes,0.5836919814717322,8,no,1
38,31603,138648,no,0.8008282736468195,1,yes,1
46,36873,76550,no,0.757118968219793,8,no,0
20,15375,141368,yes,0.2933237075810746,3,no,0
19,90641,68149,yes,0.10211798492114253,4,yes,0
26,35436,58093,no,0.8053216809201034,1,no,0
27,74849,122298,yes,0.4822000908216647,9,yes,1
41,43092,81118,yes,0.3121951974980053,7,yes,0
60,94286,49418,no,0.29298305195148044,4,yes,0
21,11651,33993,no,0.43807551725356364,5,no,1
50,7326,85741,no,0.6601880673335107,6,yes,0
62,97112,92623,no,0.30536714430559464,8,yes,0
68,69062,32288,no,0.9660664079302124,7,yes,0
28,39643,69859,yes,0.22895391824573952,7,yes,0
24,47769,74026,yes,0.39538991884489916,1,yes,0
35,81833,66598,no,0.35703142216104233,5,no,1
53,8419,142005,no,0.6712877224678119,1,yes,0
38,5298,74775,no,0.4821133965049452,1,no,1
47,12439,133779,no,0.6003698119304269,9,yes,1
22,58271,48826,no,0.5129427115954034,6,no,0
46,54077,98311,yes,0.20117521650173809,6,yes,1
66,18458,27139,no,0.5344120134050215,2,no,0
69,37521,67989,no,0.9760157162299735,6,no,0
61,15716,141774,yes,0.8799016414304215,7,yes,0
53,29394,101991,yes,0.8548797479487432,5,no,0
30,65882,64993,no,0.7435555138981796,5,yes,0
63,94809,140576,yes,0.7959260290652533,2,no,0
50,41364,78086,yes,0.42620786024551127,1,no,0
29,15081,119264,no,0.8982997004354432,1,yes,0
61,16007,84504,no,0.7463414411501381,7,no,0
28,81283,38625,yes,0.8241367201551854,4,yes,0
46,32083,59062,yes,0.7000074708129845,1,no,1
26,28971,131880,yes,0.9777876283125256,9,no,1
30,65900,84429,no,0.9230498600256244,2,no,0
61,52205,98473,no,0.327379157817971,6,yes,1
46,80028,38169,no,0.5716113590630109,8,yes,0
47,41777,107693,yes,0.838641574823525,1,yes,1
53,21673,37405,no,0.8559793479244501,7,yes,0
21,82190,36657,yes,0.18997370632029387,2,yes,0
34,63908,64508,yes,0.4367772593857675,1,yes,0
49,78783,51655,no,0.8904696589771791,7,yes,1
32,68883,120751,yes,0.7835852837697596,7,yes,0
59,20303,32773,no,0.9859791926070914,6,no,1
60,69037,126402,no,0.30426535844155367,5,yes,0
19,93853,104723,no,0.892161013728342,7,yes,1
69,68112,63591,yes,0.6758521819260616,5,yes,1
20,24211,121193,no,0.9032675976021524,1,yes,0
24,16418,57948,yes,0.40651440217397883,9,no,1
21,10579,78103,yes,0.8909634805304016,7,no,0
27,53958,40286,no,0.22061557002229917,5,yes,0
47,31268,91762,yes,0.1381375090766247,3,no,0
50,97731,66755,yes,0.20792960232440527,8,no,0
32,17244,31988,yes,0.9891209739756259,1,no,0
62,44244,130247,no,0.8340378130233029,8,yes,0
25,51509,108522,yes,0.32870619355983255,6,no,0
64,71997,98414,yes,0.5106058868831042,8,yes,0
30,99108,140015,no,0.6034335005116899,5,no,1
31,27705,26636,no,0.21721095967409676,1,yes,0
